Page ID,Page Name,Disclaimer,Amount Spent (MXN)
1074175329302242,Carlos Arellano,Carlos Arellano,2300
395520477682538,Rogelio Salinas,Marcelino Liñán Orozco,2281
1522195418029530,Político MX,Político.mx,2267
696146230424196,Audi Center Galerías,Sandra Gonzalez,2190
257713908408696,Amauri M,Hector Amauri Huerta Morán,2135
105524304707679,Mike Villafaña / Consultor,Mike Villafaña,2093
56713285274,Greenpeace México,These ads ran without a disclaimer,2036
431248533636138,Spotify,Spotify,2007
800173456739640,Universidad José Martí,Universidad José Martí,1912
104347648188083,Jazmín Adriana Yáñez Centeno,Jazmin Adriana Lopez Yáñez Centeno,1897
342020912961614,Claudia Yáñez Centeno,These ads ran without a disclaimer,1838
378405799328371,Araceli García Muro,Araceli Garcia Muro,1820
407403636724389,Mayrén Polanco Gaytán,Mayrén Polanco Gaytán,1695
239726076054918,Partido del Trabajo México,Partido del Trabajo México,1694
116437828394342,Phiten Mexico,Phiten Mexico,1686
103749248038035,La Voz de México,ALAgencia,1676
100139935283293,Braulio Arreguín Acevedo,Meraki Mkt 360,1604
338174139686776,Mauricio Kuri,Mauricio Kuri,1601
387194562126533,Yadira Anguiano Siempre Cerca de Ti AC,These ads ran without a disclaimer,1583
114401477003851,SOMOS,SOMOS,1583
114889085297701,Ricardo Anaya Cortés,Ricardo Anaya Cortés,1534
196705420663884,Código Magenta,Código Magenta,1533
640697589424301,Víctor Fuentes Solís,Víctor Manuel Espíndola Villegas,1530
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,1522
117250566852119,Análisis Colima,Humberto Guzman Huerta,1516
267018783320418,Democrats Abroad Mexico,Democrats Abroad,1513
124631600949535,Yo Influyo,Yo Influyo,1481
414335665770236,Rosi Bayardo,Francisco Eduardo Rojas Domínguez,1466
318951102340226,Salud Justa Mx,Salud Justa Mx,1442
1013139202203880,Polilogy,Polilogy,1437
102499615262472,Voz Libre Noticias Colima,Voz Libre Noticias,1366
645731535452116,FactoMétrica,FactoMétrica,1365
682427185183797,De Política y Algo Más.,Ricardo Avalos Sandoval,1365
122154061801959,Colectivo Mujeres Cabeza de Familia,YXMEX,1363
1741178926212929,El Observador MX,El Observador MX,1338
1545555582174942,TResearch,Carlos Penna Charolet,1317
113631030541623,Memo Topete,Guillermo Topete,1301
1502097416679518,Kolimote Tv,Marcelino Liñán Orozco,1287
2303533579927419,Redes Sociales Progresistas,Redes Sociales Progresistas,1250
1637462289838029,Diputados Morena,Diputados Morena,1230
101656211758273,Canacope Mx,Canacope CDMX,1206
2277843745835267,Senadora Gricelda Valencia de la Mora,Gricelda Valencia De La Mora,1200
113218720098550,Valor Financeiro,These ads ran without a disclaimer,1172
151179508344862,Toño Ixtláhuac,Toño Ixtláhuac,1171
103821621408670,Secretaría de Créditos Personales,These ads ran without a disclaimer,1137
108128157347207,Pollsmx,Político.mx,1094
921540821252172,Gobierno de Autlán,Tacto Consultores,1081
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,1069
146568692144740,Senadores del PAN,Senadores del PAN,1066
333932057250036,Alejandro Rojas Díaz Durán,ARDD,1053
1757489171180671,Massive Caller,Massive Caller,1045
1545555582174942,TResearch,TResearch,1023
213693228664478,Cámara de Diputados - H. Congreso de la Unión,Cámara de Diputados - H. Congreso de la Unión,1021
1550355205212144,Manzanillo News Mx,Manzanillo News Mx,1020
1543748619196101,Elmer Pineda,These ads ran without a disclaimer,999
105730758122121,Chuy Gómez,Jesús Gómez,970
583099295471621,Ana Karen Hernández,Esaú Hernández,963
102052015152004,MOREM,Ulises Ernesto Ruiz Ortiz,959
63635808800,Mario Zamora,Mario Zamora Gastelum,956
469925686738562,El Guardián,El Guardián,955
507133006131321,7AM Noticias,Esaú Hernández,948
592495347619799,Todos queremos Sexo Seguro,Sexo seguro YXMEX,936
1878965038824465,Xiudadanos Mx,Xiudadanos Mx,913
408086602598382,Secretaría de la Juventud Colima,These ads ran without a disclaimer,894
2068442100105071,Fernando Moreno Peña,Adrian Romero,890
133700114382,El Palacio de Hierro,These ads ran without a disclaimer,889
102334025142426,Revista Pacífica,These ads ran without a disclaimer,850
130016658581659,Omar Suárez Zaizar,Omar Suarez Zaizar,848
101075891834695,El Grito de México,El Grito de Mx,825
365131753983556,Cora Pinedo Alonso,Cora Cecilia Pinedo Alonso,818
180339432448255,AZ2 - Marketing Makers,Juan Antonio Azcárraga Salcido,813
233652128065243,Goberna México,Goberna,808
1640242422922126,Arturo Avalos,Arturo Avalos Sandoval,804
427408934120209,Amin Anchondo,Jessica Gonzalez,803
103058157870233,Codishe,Os Palacios,800
1989386697977287,Cristal Pelayo,Cristal Pelayo Rodríguez,791
104680124489636,Demoscopia Digital,Mario Garza,787
103250758213505,Jóvenes Morena Manzanillo,Luis Antonio Flores Arias,771
536886746673043,Jóvenes MX,Jóvenes MEX,766
133023303440149,Scotiabank México,Maricela Aseret Rodriguez Nava,762
107615907597218,El Regreso de Francisco Zarco,Periódico La Justicia,761
1640242422922126,Arturo Avalos,De Política y Algo Más.,757
593836767425444,Universidad Americana de Europa - UNADE,These ads ran without a disclaimer,752
495988987100725,Posgrados Comunicación UP Gdl,These ads ran without a disclaimer,748
265938437673601,Yo Soy Mi Planeta,Yo Voy x Mex,735
48966795116,Amnistía Internacional México,Amnistía Internacional México,720
245495562137150,Mitofsky,Roy Campos,714
310617808978370,Fito Bonilla,Fito Bonilla,711
1852294921655328,VReal-MX,These ads ran without a disclaimer,708
153118154700641,Claudia Pavlovich,Sonora GOB MX,706
513860858806827,Visión Costera Colima,Visión Costera Colima,704
106976277879629,SOMOS Jalisco,SOMOS Jalisco,702
109193504243629,Encuestas MX,Logística Digital,696
101122841676289,Ya Basta de la 4T,Ya Basta,696
113278983697560,Renovación,These ads ran without a disclaimer,684
1614654148635721,Convocatorias 2021,These ads ran without a disclaimer,678
2059420467624770,El Tecolote Diario,El Tecolote Diario,677
427137767353498,Clemente Castañeda,Movimiento Ciudadano,670
103459551371622,Carlos Daniel Carrillo,Salvador Torres Ramos,665
105602692981191,Damián Zepeda Vidales,Damián Zepeda Vidales,647
116413566857665,La Gaceta del Movimiento,La gaceta del movimiento,632
469246976533189,Santiago Creel,SantiagoCreelM,628
689741924387454,Nacho Zambada,Manuel Ignacio Zambada Torres,625
979207592102548,Periodico Hechos Pensamiento En Accion,Gustavo Alejandro Valdovinos Castellanos,625
112039950452398,Abel Palomera Meza,Abel Palomera Meza,614
189832718482833,Marcos Barajas Yescas,These ads ran without a disclaimer,590
682427185183797,De Política y Algo Más.,Sara Jazmín Juárez Cabellos,583
101218925003471,Doctor Javier Bañuelos,These ads ran without a disclaimer,574
117256923478042,Ala Democrática,Ala Democrática,564
682427185183797,De Política y Algo Más.,These ads ran without a disclaimer,562
277139103951,Dante Delgado,Movimiento Ciudadano,552
103250758213505,Jóvenes Morena Manzanillo,These ads ran without a disclaimer,549
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,548
1019142371460406,Campañas Políticas Mitin México,Mitin México,547
101279775064859,Eric Suárez,Eric Suárez,541
101171214850717,Trabajando Avanzamos Mas,Trabajando Avanzamos Mas,540
576360615766525,Comunicarte Estudio Interactivo de Radio y Televisión,Bogart Rodríguez,532
882220185230076,Nicolás Alvarado,Nicolas Alvarado,522
333932057250036,Alejandro Rojas Díaz Durán,PM,522
1628779864114255,Revista Enfoques,Revista Enfoques,522
189131335143204,"Soy Mexicano, Soy Derecho",These ads ran without a disclaimer,516
248752192235773,Pepe Villarreal,Pepe Villarreal Cepeda,515
498459330608115,Regidor Mario Padilla,Mario Lopez Padilla,493
139039096175032,Pancho Domínguez,Francisco Dominguez Servien,490
112079246649,Alejandro Galvan,Alejandro Galvan,486
172266159454352,Gustavo Madero,Gustavo Madero,485
164119290359519,Marcelo Torres Cofiño,Marcelo Torres Cofiño,468
1621562661434322,Instituto Tecomense De Estudios Superiores Lic. Benito Juárez,These ads ran without a disclaimer,468
142145835862894,IEXE Universidad,These ads ran without a disclaimer,467
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,459
895938283870406,Democrats Abroad - Mexico City Chapter,Democrats Abroad Mexico,443
263965003947363,Kenia López Rabadán,Kenia López Rabadán,434
589484077738887,Jorge Álvarez Máynez,Jorge Álvarez Máynez,428
271769919594700,Polo Domínguez,Polo Domínguez,426
1543748619196101,Elmer Pineda,Gustavo Alejandro Valdovinos Castellanos,424
1293477610766656,Canvas: Escuela de Marketing Político Digital,Canvas: Escuela de Marketing Político Digital,421
2030286460578647,Luis Araiza,HL Araiza,419
100101751511167,Cursos UNAM,These ads ran without a disclaimer,409
186073704903313,México elige,México Elige,409
1373768946091907,Dip. Miguel Ángel Sánchez Verduzco,These ads ran without a disclaimer,409
1613868898897076,Waldo Fernández González,Waldo Fernández González,404
102997974732481,Pandamex,M Zambrano,404
606760289739730,Hirepan Maya,Gustavo Alonso Aguado Butanda,400
1665047283579389,24/7 365 noticias,Logística Digital,400
100537517971660,Dr Emilio Jacques Rivera,Emilio Jacques Rivera,396
511259819066440,GRUPO Celexis,Ernesto Ceballos Alexis,396
194255937809734,Estación Pacífico,Estación Pacífico,390
2056012244448946,Fabian Soto,Salvador Diaz,389
166438840709809,Ana Landa,These ads ran without a disclaimer,388
1420596421583045,José Narro Céspedes,José Narro Céspedes,386
240666746557266,Jaime Cleofas Martínez Veloz,Jaime Cleofas Martínez Veloz,380
2383215675028234,Javier Lizárraga Mercado,Edher Raymundo Guevara Reynoso,377
458859544909547,DICES,Julio César Bojórquez Hernández,375
231205014943789,Desde abajo y con la gente,Por un Morena democrático,374
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,373
255087598160063,Radio 13 Digital,Radio 13 Digital,371
1933205943628352,Desdelaizquierda,Desdelaizquierda,370
111357743986549,Hagamos Turismo,Jorge Padilla Castillo,362
573481516387522,Likee español,These ads ran without a disclaimer,356
18523396549,The Church of Jesus Christ of Latter-day Saints,These ads ran without a disclaimer,356
118197471568260,Dior,These ads ran without a disclaimer,354
101937108425068,Secretaría de Préstamos Personales para México,These ads ran without a disclaimer,353
792018804236167,Prensa Libre,Jonathan Núñez,350
214687411915142,Centro Universitario de Estudios Jurídicos,These ads ran without a disclaimer,342
325504341514840,Cristóbal Arias Solís,Cuauhtenoc Garcia Aguilera,340
1567133813308190,Julio Cobos Caldelas,Julio Cobos Caldelas,335
301003216667425,Forbes México,Forbes México,330
100223893383673,"Sunetfon - Plataforma de mensajes SMS, voz y ubicación de personal en campo",Eduardo Antonio Suck Bello,326
189353597751741,Citibanamex,These ads ran without a disclaimer,320
832298706889408,111%,These ads ran without a disclaimer,314
211358622680390,El Heraldo de México,These ads ran without a disclaimer,309
1624591081124413,Cuestión de Polémica,Cuestión de Polémica,309
700950887002493,BLUE Magazine,Alondra Esmeralda Castañeda Delgado,305
112509750594734,Centro de Terapia Yaxhin,These ads ran without a disclaimer,300
107178335973554,sdpnoticias,sdpnoticias,296
1795297143865446,Panchito Sedano,Francisco Gerardo Sedano Vizcaíno,296
2056012244448946,Fabian Soto,These ads ran without a disclaimer,293
105788641474529,Luis Carlos Leguer,Osvaldo Horta,292
2330030160374237,Balance 24,Balance 24,290
282554605481439,Selina,These ads ran without a disclaimer,286
818696888184165,Carlos Olivar,These ads ran without a disclaimer,286
107738917712607,ALA,@alertalibertadaccion,280
101171214850717,Trabajando Avanzamos Mas,These ads ran without a disclaimer,277
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,276
100285288768498,Foro Tres,These ads ran without a disclaimer,272
113175270449853,Valentín Rodríguez,Valentín Rodríguez,271
450229428486575,Enrique de la Rosa,Enrique De La Rosa Luna Parra,269
206604539439888,Luis Nava,Luis Nava,266
371176766249607,The Conference for Consciousness and Human Evolution,These ads ran without a disclaimer,263
235606900176440,Macronews,Macronews,262
384214801745089,Samuel García,Samuel García,256
199145003957951,Arturo Martínez Núñez,Arturo Martínez Núñez,255
186993735240587,La Razón,La Razón,253
260782760621134,ANPEC MX,These ads ran without a disclaimer,244
430457856994464,Toyota México,These ads ran without a disclaimer,238
436999696505076,Visita Chihuahua Capital,Chihuahua Capital,235
177366879684581,Capi Alejandro Cunillé,Jose De Jesus Molina Suarez,234
641155359347462,Citlalli Hernández Mora,Citlalli Hernández Mora,231
113322233649553,Hugo Aguirre García,Hugo Aguirre Garcia,230
305635020026838,Rafa Torres,These ads ran without a disclaimer,228
1772086512892206,Revolución Democrática 2.0,Diana Laura Colin Lopez,228
1548179418740775,ONEA México,ONEA México,226
110230220663817,Defendemos México,Haz Bien el Bien,225
1297159123630144,Ulises Ruiz Ortiz,Ulises Ernesto Ruiz Ortiz,224
100149761605055,Armando Reyna,These ads ran without a disclaimer,222
1852294921655328,VReal-MX,VReal-MX,219
101224748437520,Teleférico Noticias,Teleferico Noticias,218
100431071908734,La-Lista,DCS Media & Communication SA de CV,214
219469368674864,Querétaro Orgullo de México,SOME CONTENT MARKETING,211
133056480769,Gobierno del Estado de Chihuahua,Coordinación de Comunicación Social del Gobierno del Estado de Chihuahua,205
130582590893166,Rafael Briceño Alcaraz,Fernando Briceño Rodriguez,204
107691254423151,Jorge Benítez Martín del Campo,Jorge Armando Benítez Martin del Campo,204
1122274774451777,Alfredo Villegas,Roberto Osuna Mellado,204
226363824764776,Claudia Aguirre,These ads ran without a disclaimer,200
280479799317208,Agencia Católica de Noticias,Agencia Católica de Noticias,195
314305366155617,Abstracto Noticias Frases.,Referente,194
458859544909547,DICES,These ads ran without a disclaimer,194
116413566857665,La Gaceta del Movimiento,La Gaceta del Movimiento,194
104982528276060,Sonia López,These ads ran without a disclaimer,194
113855093800296,Óscar Pérez Barros,Óscar Pérez Barros,188
110402150604275,Así La República,República MX,187
1911411035852329,Elecciones&Encuestas,Juan Carlos Mendoza Toledo,184
334172203343040,Geraldine Ponce,Geraldine Ponce,183
1362899813848288,Cobertura 360 MX,Cobertura 360 MX,181
1773177236335336,Comunicación e imagen,These ads ran without a disclaimer,179
322792141645775,Erika Pérez García,These ads ran without a disclaimer,178
267018783320418,Democrats Abroad Mexico,These ads ran without a disclaimer,172
1543748619196101,Elmer Pineda,Javier Alejandro Garcia Munguía,168
1579158862357296,Francisco Álvarez Chávez,Francisco Alvarez Chavez,167
2234744846783914,Swissquote,These ads ran without a disclaimer,167
311687326091,Noticias Digital con Luis Cárdenas,Jose Luis Cardenas Lopez,164
148709191834718,Alcaldes de México,Alcaldes de México,164
409800789114458,Antonio Pelón Cervera,Antonio Pelón Cervera,164
107231071146193,Malecon Express,Malecon Express,163
101363541291382,ANAREM,ANAREM AC,162
231205014943789,Desde abajo y con la gente,Por un Morena Democrático,162
311362482559859,Arleth Grimaldo,Manuel García Lopez,160
725930847551235,Paseo de las brisas A.C.,Jorge Padilla Castillo,160
182252948625872,Los Rescatadores,Refleacciona con Responsabilidad A.C.,160
355256612177131,Feliciano Aguirre,These ads ran without a disclaimer,157
172262836190214,Julen Rementeria del Puerto,Julen Rementeria del Puerto,157
515187618883015,Gabo Salazar,Gabriel Alan Salazar Soto,156
977366498955125,Riult Rivera,These ads ran without a disclaimer,156
1614410865470755,Columnas de México,Columnas de México,154
697622430420733,Zurda,Zurda,151
8224299175,British Council Mexico,These ads ran without a disclaimer,151
327301994408641,Querétaro Tuyo,SOME CONTENT MARKETING,149
2092412977668587,Lo de Hoy Morelos,LCC-Mkt,149
110320423807974,Latinus,These ads ran without a disclaimer,149
140242770250742,La Cuarta Transformación,La Cuarta Transformación,148
1712464589066219,Carlos Gandarilla,Edher Raymundo Guevara Reynoso,148
2034486243472435,Marco Antonio Reyes,Marco Antonio Reyes Colin,148
101818551881752,Guillermo Peña Rodríguez,Guillermo Peña Rodriguez,148
109317654546795,Chalio Ramirez,OCSyS,147
165039663531531,Minecraft,These ads ran without a disclaimer,147
103446388326559,El argüende,Oskar Omar Reyes Esquivel,146
189791547734594,Revista WOW,These ads ran without a disclaimer,146
109839530562687,Diana Zepeda Figueroa,Yerevan Malerva,145
1522195418029530,Político MX,These ads ran without a disclaimer,145
109689269214713,Morena Manzanillo,These ads ran without a disclaimer,144
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,143
640044982685950,PRD Michoacán,PRD Michoacán,143
114208833790943,La Paz del norte,La Paz del Norte,142
112961447092474,Endur,Joseph Yheamin Rodriguez Torres,142
354715814963697,Gerardo Aguado Gómez,Gerardo Aguado Gómez,141
338345543298460,Caudae,Ana Rios Jimenez,140
1862694870637618,Radio SME,Radio SME,139
2074439206178138,Dr. Luis Dávila,These ads ran without a disclaimer,139
34767149008,Tecnológico de Monterrey,These ads ran without a disclaimer,138
771582112931229,Forever 21,These ads ran without a disclaimer,138
913290092084357,Progreso Capital,Progreso Capital,137
2559275544114982,Félix "Moyo" García,Moyo García,137
137309263048418,Poncho Robledo,LaCasaDePiedra Mkt,136
105242004985337,Diana Vega,These ads ran without a disclaimer,135
161020766408,Gobierno del Estado de Queretaro,SOME CONTENT MARKETING,132
105002021519918,México Aprende,These ads ran without a disclaimer,131
1197266943655132,Venezza,These ads ran without a disclaimer,131
100497175204806,Abarrotes Don Justino,UNKONDITIONAL,130
302684953270704,Iván Pérez Negrón Ruiz,Ivan Arturo Perez Negron Ruiz,129
458443424958020,Ciudad Capital online,Entérate MX,128
108361470956658,Ayudas y Subsidios Mex,These ads ran without a disclaimer,126
311918236107903,Regidor Orlando Godínez Pineda,Orlando Godinez Pineda,125
100380431764089,Sntsrm Senado,Emilio Trejo Ibarra,124
333932057250036,Alejandro Rojas Díaz Durán,These ads ran without a disclaimer,123
1419479988105004,ISA Services,These ads ran without a disclaimer,123
2052400901712207,Rolando Hervert Lara,Rolando Hervert Lara,123
104980198330520,Wappid,CC2 Mexico,123
146343176114312,Cecilia Sánchez García,Cecilia Margarita Sánchez García,122
663617647429023,Juan Melendrez Oficial,Juan Melendrez,122
160752503961,EMEEQUIS,EMEEQUIS,120
2072081843089003,Ajedrez Político,Ajedrez Político,120
108050950598394,Beca Todos,These ads ran without a disclaimer,119
1420522144873874,Álvaro Suárez 5X - Fundación 5X,Alvaro Jose Suarez Garza,118
410866719647281,Mariano Torres,Mariano Torres,118
717890051977219,Julio León,Yerevan Malerva,118
354326078079338,Campaigns and Elections Mexico,These ads ran without a disclaimer,117
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,116
203545010057729,Coordinación Estatal de Desarrollo Municipal,These ads ran without a disclaimer,116
109634395756375,Save the Children México,These ads ran without a disclaimer,116
572887279531469,Román Alberto Cepeda,Brecha Comunicación,115
1024212257622837,Paola Jiménez Hernández,Paola Jiménez Hernández,114
475614556299739,"Marquina, Navarro y Pérez-Cota",These ads ran without a disclaimer,114
100459861669991,Linda Carrillo,These ads ran without a disclaimer,114
538851159581921,Cadena Política,Cadena Política,113
981766365233936,Carlos Torres Piña,Uva Agency,111
104282077979128,Finay,These ads ran without a disclaimer,111
1333048690128298,Tey Gutiérrez,These ads ran without a disclaimer,111
354326078079338,Campaigns and Elections Mexico,Campaigns and Elections Mexico,111
719462981749202,Seguridad Pública Memecipal,Estrategia Social,111
105848177845789,All Out en español,All Out,111
573621319739750,Partido del Trabajo en la Cámara de Senadores,Andy Soto,110
1856838064644341,Nancy De La Sierra Arámburo,Nancy De La Sierra Arámburo,109
0,Marketplace Seller 7937022051,These ads ran without a disclaimer,109
112583407258150,Juntos Por Mexico,These ads ran without a disclaimer,108
299834593401472,World Vision México,Armando Ortiz,107
2224502900946392,Diplomados UNAM- Congreso.,Martin Vera,106
100751561819522,Diario Imparcial,Diario Imparcial,106
676692975786082,Fun Games For Free,These ads ran without a disclaimer,105
114175028689083,Juan José Jiménez Yáñez,Juan José Jiménez Yáñez,105
153955617984812,Radio Internacional de China en español,These ads ran without a disclaimer,105
1952652041717693,México SaludHable,Refleacciona con Responsabilidad A.C.,104
158390134545744,Sindicatos Unidos de México,Sindicatos Unidos de México,104
1473004362981239,Informe Confidencial,Informe Confidencial,103
1384134174966740,La Estampa de México,La Estampa de México,103
1534205920172710,PRI Coahuila,Jose Hernandez Quesada,103
105636034538021,Bianey Romero,These ads ran without a disclaimer,103
1872765882942974,Imelda Sanmiguel,Imelda Sanmiguel Sanchez,103
102895357001951,Revista Territorio,These ads ran without a disclaimer,102
104423741378022,Ocupa MX,Ocupa MX,102
162479560456460,Penguin Libros México,These ads ran without a disclaimer,102
434354983635686,Juanita Guerra Mena,Juanita Guerra Mena,101
556605967819480,Maquinera,Ignacio Rodriguez Arceo,≤100
689060154587856,Gamaliel Haro Osorio,Nova Estudio,≤100
831935216856950,El Demócrata,Luis Enrique Morales Martinez,≤100
100200355063886,Noticia al Momento,Noticia al momento,≤100
116213023572232,La Alameda Express,La Alameda Express,≤100
1389985081324802,Rossy Villarruel Figueroa,Rosa Evelia Villarruel Figueroa,≤100
101628861949213,Subsidios México,These ads ran without a disclaimer,≤100
831319236907829,Conspiracción,Conspiracción,≤100
158055374577002,Ciudad de México CDMX,Ciudad de México CDMX,≤100
149421481734737,"ACNUR, la Agencia de la ONU para los Refugiados",These ads ran without a disclaimer,≤100
156639921819,Gii360,Gii360,≤100
106953321073776,Educación México,These ads ran without a disclaimer,≤100
1216600795104608,MataMendoza Contadores,Santos Edgardo Gomez,≤100
1013139202203880,Polilogy,These ads ran without a disclaimer,≤100
153400341820675,De Sur a Norte,De sur a norte,≤100
